BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
t6018,6.5479,0.0,-0.0,0.0,0.0,28.944,268.30578901732355,138.41229784379834,-10.209986861121866,-432.0,115.62311173161176,0.0,-0.0,0.0,0.0,95.47500000000001,1329.525,-92.57366173161185,-23.049450000000004,-1425.0,74.51440000000001,443.0540729733084,-0.0,0.0,0.0,20.77,0.0,-219.9086861121865,-8.429786861121867,-310.0,0.0,0.0,-0.0,0.0,0.0,11.724999999999998,0.0,174.07004999999998,-10.79505,-175.0
t6019,31.625100000000003,0.0,-0.0,0.0,0.0,29.011000000000003,0.0,378.9816635623958,-6.617763562395841,-433.0,7.1099,0.0,-0.0,0.0,0.0,95.542,1330.4579999999999,3.330990099010056,-10.4408900990099,-1426.0,122.9786,492.735806306641,-0.0,0.0,0.0,20.836999999999996,63.19177626369527,-382.08988138417817,-6.653301186158219,-311.0,0.225,0.0,-0.0,0.0,0.0,11.792,164.208,-0.22277227722772572,-0.002227722772277257,-176.0
t6020,30.404,0.0,-0.0,0.0,0.0,28.542,367.054,-0.0,-0.0,-426.0,3.7,0.0,-0.0,0.0,0.0,94.06799999999998,1309.9319999999998,8.857406168052584,-12.557406168052559,-1404.0,34.325500000000005,435.40117297330835,-0.0,0.0,0.0,20.502,0.0,-176.2356168052558,-7.993056168052558,-306.0,4.8258393627968434,0.0,-0.0,0.0,0.0,11.591,0.0,167.3782106372032,-10.79505,-173.0
t6021,0.66,0.0,-0.0,0.0,0.0,28.14,208.0489936933587,206.04520630664135,-22.894200000000005,-420.0,4.942,0.0,-0.0,0.0,0.0,92.661,1051.0285474747477,252.11262626262632,-17.74417373737374,-1383.0,37.181,367.99820630664175,-0.0,0.0,0.0,20.167,280.833,-384.0652063066414,-21.114,-301.0,79.5824,0.0,-0.0,0.0,0.0,11.39,158.61,-74.09262626262623,-5.4897737373737385,-170.0
t6022,34.629000000000005,0.0,-0.0,0.0,0.0,28.273999999999997,0.0,362.7242424242424,-3.6272424242424237,-422.0,4.827999999999999,0.0,-0.0,0.0,0.0,92.661,1290.339,3.4879722222224685,-8.315972222222223,-1383.0,74.115,349.7216729733087,-0.0,0.0,0.0,20.032999999999998,229.67445631962076,-362.5644368686871,-11.979692424242423,-299.0,5.978000000000001,3.8640000000000008,-0.0,0.0,0.0,11.323000000000002,157.67700000000002,-3.64777777777775,-6.194222222222223,-169.0
t6023,0.66,0.0,-0.0,0.0,0.0,29.011000000000003,45.50584431329185,361.43753099667487,-3.6143753099667486,-433.0,3.8188000000000004,0.0,-0.0,0.0,0.0,94.805,1320.195,9.097999999999828,-12.916799999999984,-1415.0,4.619999999999987,447.0117063066414,-0.0,0.0,0.0,20.435000000000002,0.0,-158.21523099667468,-8.851475309966748,-305.0,220.0,0.0,-0.0,0.0,0.0,11.524,160.476,-212.32030000000003,-7.6796999999999835,-172.0
t6024,2.310000000000003,0.27599999999999997,-0.0,0.0,0.0,30.418000000000003,260.72413844151225,161.89076925099778,-1.6189076925099775,-454.0,12.092000000000002,0.0,-0.0,0.0,0.0,99.093,1379.907,-9.199751985099509,-2.8922480149005008,-1479.0,4.620000000000001,621.5808729733087,-0.0,0.0,0.0,21.239,0.0,-324.21349251342303,-6.226380459885725,-317.0,0.0,0.0,-0.0,0.0,0.0,11.993,0.0,171.52247524752474,-4.515475247524753,-179.0
t6025,30.404,0.0,-0.0,0.0,0.0,30.552000000000003,94.72319268325747,315.0417901450254,-14.720982828282828,-456.0,29.4346,0.0,-0.0,0.0,0.0,99.227,1381.7730000000001,-14.558367171717101,-14.87623282828283,-1481.0,4.620000000000001,610.1320729733085,-0.0,0.0,0.0,21.172,0.0,-298.8100729733083,-21.114,-316.0,12.468399999999999,0.0,-0.0,0.0,0.0,11.993,167.00699999999998,-1.6733500000000179,-10.79505,-179.0
t6026,27.869000000000003,0.0,-0.0,0.0,0.0,30.552000000000003,0.0,420.4732000000002,-22.8942,-456.0,16.536600000000004,0.0,-0.0,0.0,0.0,99.29400000000001,1158.9605936933583,230.2582563066416,-23.049450000000004,-1482.0,35.369,625.3272063066419,-0.0,0.0,0.0,21.172,294.82800000000003,-642.6975563066418,-17.99865,-316.0,15.713600000000001,0.0,-0.0,0.0,0.0,11.993,167.00699999999998,-8.033900000000001,-7.6797,-179.0
t6027,25.841,0.0,-0.0,0.0,0.0,29.949,417.051,-5.632020202020138,-20.2089797979798,-447.0,18.478400000000004,0.0,-0.0,0.0,0.0,97.217,789.3052905830469,561.558461397151,-15.559151980198022,-1451.0,13.32,538.9796729733087,-0.0,0.0,0.0,20.77,289.22999999999996,-536.9862431753288,-15.3134297979798,-310.0,19.1296,0.0,-0.0,0.0,0.0,11.792,164.208,-18.940198019801983,-0.1894019801980198,-176.0
t6028,24.151000000000007,0.0,-0.0,0.0,0.0,28.609,398.3910000000001,-17.717978179133233,-6.43302182086675,-427.0,42.1084,0.0,-0.0,0.0,0.0,93.063,1153.2583904704045,112.16607023191399,-11.59586070231914,-1389.0,24.746,364.45247297330855,-0.0,0.0,0.0,19.899,0.0,-100.61710195377088,-11.480371019537708,-297.0,0.0,0.0,-0.0,0.0,0.0,11.323000000000002,157.67700000000002,6.169009900990119,-6.1690099009901,-169.0
t6029,24.111,0.0,-0.0,0.0,0.0,27.135000000000005,377.865,-9.581979797979756,-14.529020202020204,-405.0,19.9572,0.0,-0.0,0.0,0.0,88.574,1233.4260000000002,-2.144849999999865,-17.812350000000002,-1322.0,33.0565,177.94150630664163,-0.0,0.0,0.0,19.027999999999995,189.58773409739882,-128.10202020202027,-7.511720202020203,-284.0,21.1792,0.0,-0.0,0.0,0.0,10.787,0.0,139.8288499999999,-10.79505,-161.0
t6030,19.081,0.0,-0.0,0.0,0.0,26.063000000000002,257.3776276656534,102.84483013570367,-16.366457801357036,-389.0,18.5438,0.0,-0.0,0.0,0.0,85.224,1186.776,-3.1740500000002614,-15.369750000000002,-1272.0,303.69611496375234,50.70107297330817,-0.0,0.0,0.0,18.358000000000004,0.0,-84.16893013570342,-14.586257801357034,-274.0,18.6172,0.0,-0.0,0.0,0.0,10.385,144.61499999999998,-15.501849999999983,-3.1153500000000003,-155.0
t6031,61.379000000000005,0.0,-0.3260869565217391,0.0,0.0,24.991,348.009,-50.33710647869134,-10.715806564786917,-373.0,18.1112,0.0,-0.0,0.0,0.0,82.008,1141.9920000000002,-7.978550000000223,-10.13265,-1224.0,194.57751466711065,0.0,-75.77528934553213,0.0,0.0,17.688000000000002,216.26014301221113,-86.71688634080779,-2.0334819929819097,-264.0,0.0,0.0,-4.565217391304349,0.0,0.0,9.982999999999999,0.0,145.03254281949935,-1.4503254281949938,-149.0
t6032,22.4085,0.0,-0.0,0.0,0.0,24.254,19.330264774128914,313.9590271658466,-17.951791939975298,-362.0,34.0829,0.0,-0.0,0.0,0.0,79.66300000000001,1109.337,-18.33899158415856,-15.743908415841585,-1189.0,523.270429630863,0.0,-252.00999369335796,0.0,0.0,17.219,239.781,-258.20419399752956,-13.0562419399753,-257.0,37.79,0.0,-0.0,0.0,0.0,9.715,135.285,-37.415841584158414,-0.3741584158415841,-145.0
t6033,79.90320000000001,0.0,-0.0,0.0,0.0,23.919,333.08099999999996,-57.008999999999865,-22.894200000000076,-357.0,14.459999999999987,0.0,-0.0,0.0,0.0,78.658,1095.342,0.9097499999998204,-15.369750000000078,-1174.0,510.65873670991647,0.0,-401.25806036002433,0.0,0.0,17.085000000000004,0.0,147.42624358596757,-18.91191993585968,-255.0,145.63280000000003,0.0,-0.0,0.0,0.0,9.647999999999998,80.95946352182723,-91.32699358596753,-0.9132699358596758,-144.0
t6034,104.12880000000001,0.0,-0.0,0.0,0.0,23.516999999999996,327.48299999999995,-93.97386930693068,-10.154930693069307,-351.0,248.39660000000003,0.0,-0.0,0.0,0.0,77.653,1081.347,-230.58425000000005,-17.812350000000013,-1159.0,241.03902174616414,0.0,-551.6644603600255,0.0,0.0,16.951,236.049,313.76306930693073,-3.137630693069307,-253.0,0.0,0.0,-0.0,0.0,0.0,9.581,133.41899999999998,10.795050000000028,-10.79505000000001,-143.0
t6035,75.8865,0.0,-0.0,0.0,0.0,24.388,339.61199999999997,-52.99229999999988,-22.8942,-364.0,410.5844,0.0,-0.0,0.0,0.0,80.333,1118.6670000000001,-394.2617171717172,-16.32268282828283,-1199.0,345.04381496375237,0.0,-533.164093693359,0.0,0.0,17.487000000000002,136.83291540953746,315.07374883175174,-20.27338551168248,-261.0,8.1984,0.0,-0.0,0.0,0.0,9.849,0.0,132.1802683399653,-3.2276683399653106,-147.0
t6036,86.2078,0.0,-0.0,0.0,0.0,25.259,349.09121217520726,-60.66381217520722,-22.8942,-377.0,541.6476,0.0,-0.0,0.0,0.0,83.21400000000001,1158.786,-531.51495,-10.13265,-1242.0,4.620000000000001,0.0,-478.9781270266923,0.0,0.0,18.090000000000003,0.0,740.5130196009499,-14.244892574257426,-270.0,149.8176,0.0,-0.0,0.0,0.0,10.251,142.74900000000002,-148.33425742574258,-1.4833425742574258,-153.0
t6037,91.95800000000001,0.0,-0.0,0.0,0.0,27.269,379.73099999999994,-70.98287128712855,-20.97512871287129,-407.0,513.832,0.0,-0.0,0.0,0.0,89.57900000000001,1172.870526332547,-423.248713467219,-16.032812865327813,-1337.0,36.375,0.0,-241.94102702669173,0.0,0.0,19.43,0.0,492.89206381429136,-16.756036787599662,-290.0,0.0,0.0,-0.0,0.0,0.0,10.988000000000001,153.012,1.3395209400561825,-1.3395209400561834,-164.0
t6038,1.7879999999999998,0.0,-0.0,0.0,0.0,28.609,398.3910000000001,5.734423018059376,-7.52242301805938,-427.0,159.42570000000003,0.0,-0.0,0.0,0.0,93.79999999999998,1306.1999999999998,-150.4560606060607,-8.969639393939392,-1400.0,4.620000000000001,0.0,-53.05296036002515,0.0,0.0,20.301,195.43730639614378,144.72163758800133,-9.026983624119987,-303.0,0.0,0.0,-0.0,0.0,0.0,11.524,160.476,0.0,-0.0,-172.0
t6039,1.7879999999999998,0.0,-0.0,0.0,0.0,29.346,0.0,417.7278404078031,-10.861840407803157,-438.0,241.00260000000003,0.0,-0.0,0.0,0.0,96.279,1340.721,-228.24594059405945,-12.756659405940596,-1437.0,160.04439999999997,100.45993963997479,-0.0,0.0,0.0,20.836999999999996,221.69289959147298,-183.39397902166448,-8.640260209783355,-311.0,6.1488,0.0,-0.0,0.0,0.0,11.792,164.208,-6.087920792079207,-0.06087920792079207,-176.0
t6040,1.7879999999999998,0.0,-0.0,0.0,0.0,29.748000000000005,0.0,435.3582,-22.894200000000005,-444.0,84.34629999999999,0.0,-0.0,0.0,0.0,97.552,1316.9821270266912,-19.830977026691453,-23.049450000000004,-1456.0,138.35639999999998,196.28747297330855,-0.0,0.0,0.0,21.105000000000004,293.89500000000004,-313.5298729733085,-21.114,-315.0,112.79239999999999,0.0,-0.0,0.0,0.0,11.925999999999998,166.074,-101.9973500000001,-10.79505,-178.0
t6041,46.3712,0.0,-0.0,0.0,0.0,29.814999999999998,373.4336522742165,18.2743477257834,-22.8942,-445.0,57.02799999999998,0.0,-0.0,0.0,0.0,97.75300000000001,830.03375,489.55500000000006,-15.369750000000002,-1459.0,111.4968,356.333272973308,-0.0,0.0,0.0,21.172,294.82800000000003,-449.2455853495458,-18.584487623762374,-316.0,59.16959999999999,0.0,-0.0,0.0,0.0,11.993,167.00699999999998,-58.583762376237615,-0.5858376237623761,-179.0
t6042,13.8885,0.0,-0.0,0.0,0.0,29.547,411.45300000000003,6.441212121212292,-20.329712121212122,-441.0,18.857599999999998,0.0,-0.0,0.0,0.0,97.14999999999999,1151.475715151515,200.77424242424246,-18.257557575757577,-1450.0,6.930000000000001,443.66123963997467,-0.0,0.0,0.0,21.037999999999997,45.38148460244978,-184.46121212121236,-18.549512121212125,-314.0,28.7574,0.0,-0.0,0.0,0.0,11.925999999999998,166.074,-22.7542424242424,-6.003157575757577,-178.0
t6043,1.9700999999999997,0.0,-0.0,0.0,0.0,29.547,0.0,430.6990099009902,-21.216109900990098,-441.0,18.278300000000005,0.0,-0.0,0.0,0.0,96.949,1350.0510000000002,2.593353439979962,-20.87165343998025,-1447.0,7.3024000000000004,504.19253963997534,-0.0,0.0,0.0,21.037999999999997,292.962,-490.8806461009848,-20.61429353899015,-314.0,8.890799999999999,0.0,-0.0,0.0,0.0,11.925999999999998,110.38996723998534,57.58828276001465,-10.79505,-178.0
t6044,1.650000000000004,0.0,-0.0,0.0,0.0,29.144999999999996,0.0,408.28787878787875,-4.082878787878788,-435.0,53.7426,0.0,-0.0,0.0,0.0,95.542,1330.4579999999999,-46.93258406038614,-6.810015939613762,-1426.0,6.930000000000001,389.00327297330864,-0.0,0.0,0.0,20.703,259.0574164816766,-355.8557897769976,-10.8378996779876,-309.0,11.785200000000001,0.0,-0.0,0.0,0.0,11.724999999999998,163.27499999999998,-5.499504950495004,-6.285695049504951,-175.0
t6045,54.571000000000005,0.0,-0.0,0.0,0.0,28.407999999999998,0.0,353.78255,-12.76155,-424.0,25.7432,0.0,-0.0,0.0,0.0,93.197,1255.874769600949,21.422130399051053,-5.2371,-1391.0,68.57728610470123,309.0561868686073,-0.0,0.0,0.0,20.234,281.766,-359.47755168617977,-18.155921287128713,-302.0,15.8844,0.0,-0.0,0.0,0.0,11.457,159.54299999999998,-15.727128712871286,-0.15727128712871288,-171.0
t6046,53.388000000000005,0.0,-0.0,0.0,0.0,28.542,397.45799999999997,-38.43103440713763,-14.956965592862208,-426.0,5.7372,0.0,-0.0,0.0,0.0,93.398,843.3644248790828,474.5498251209169,-23.049450000000004,-1394.0,55.455499999999994,310.53470630664157,-0.0,0.0,0.0,20.167,280.833,-352.81344071377936,-13.176765592862207,-301.0,94.10040000000001,0.0,-0.0,0.0,0.0,11.457,159.54299999999998,-83.30534999999995,-10.79505,-171.0
t6047,50.346000000000004,0.0,-0.0,0.0,0.0,29.144999999999996,0.0,372.05376237623767,-16.544762376237625,-435.0,5.7264,0.0,-0.0,0.0,0.0,95.207,1290.0687,53.04734999999994,-23.049450000000004,-1421.0,4.620000000000001,383.7485396399751,-0.0,0.0,0.0,20.502,105.92778511250029,-194.0337623762376,-14.764562376237622,-306.0,241.8624,0.0,-0.0,0.0,0.0,11.591,161.409,-231.06735,-10.79505,-173.0
t6048,46.62800000000001,0.0,-0.0,0.0,0.0,29.279,407.721,-23.733799999999803,-22.894200000000005,-437.0,5.549999999999999,0.0,-0.0,0.0,0.0,95.47500000000001,792.8414314420046,547.0785540989854,-15.944985540989851,-1425.0,311.5975,397.9608396399751,-0.0,0.0,0.0,20.502,285.49800000000005,-688.4443396399753,-21.114,-306.0,0.0,0.0,-0.0,0.0,0.0,11.591,0.0,165.09958554098984,-3.6905855409898516,-173.0
t6049,0.66,0.0,-0.0,0.0,0.0,28.877000000000002,402.123,22.23419999999998,-22.894200000000005,-431.0,3.8506,0.0,-0.0,0.0,0.0,94.00100000000002,392.52454104069903,923.6526326329715,-11.028773673670287,-1403.0,599.5449999999998,340.7810063066418,-0.0,0.0,0.0,20.100000000000005,279.9,-924.4491063066417,-15.8769,-300.0,25.4492,0.0,-0.0,0.0,0.0,11.39,158.61,-21.437726326329717,-4.011473673670286,-170.0
t6050,6.6,0.27599999999999997,-0.0,0.0,0.0,28.609,398.3910000000001,-6.426043389585568,-0.44995661041442325,-427.0,28.681000000000004,0.0,-0.0,0.0,0.0,92.996,1122.8396069141875,151.35594117407163,-7.872548088259285,-1388.0,265.62,300.67760630664117,-0.0,0.0,0.0,19.899,0.0,-285.82414778448606,-3.3724585221551395,-297.0,26.6448,0.0,-0.0,0.0,0.0,11.256,0.0,140.89425,-10.79505,-168.0
t6051,35.305,0.0,-0.0,0.0,0.0,28.207000000000004,315.58397302616345,42.32729997357228,-0.42327299973572274,-421.0,301.571,0.0,-0.0,0.0,0.0,91.522,238.7905356435645,741.5317821782178,-7.415317821782179,-1366.0,314.16700000000003,257.53067297330796,-0.0,0.0,0.0,19.496999999999996,271.503,-566.0372999735723,-5.660372999735723,-291.0,220.0,0.0,-0.0,0.0,0.0,11.055,153.94500000000002,-217.82178217821783,-2.1782178217821784,-165.0
t6052,0.66,0.0,-0.0,0.0,0.0,27.402999999999995,0.0,391.3342590272057,-10.397259027205646,-409.0,153.5082,0.0,-0.0,0.0,0.0,88.842,1153.8801117477701,-47.180861747770194,-23.049450000000004,-1326.0,616.1969999999999,150.59280630664128,-0.0,0.0,0.0,18.960999999999995,0.0,-497.2490972794355,-5.501709027205647,-283.0,0.0,3.8640000000000008,-0.0,0.0,0.0,10.72,0.0,153.0957,-7.679700000000001,-160.0
t6053,126.66,0.0,-0.0,0.0,0.0,26.331,30.12973946327807,211.99925306739593,-2.1199925306739598,-393.0,149.69600000000003,0.0,-0.0,0.0,0.0,85.559,1191.441,-139.0644064356436,-10.631593564356438,-1277.0,457.6701930867588,33.57093964002398,-0.0,0.0,0.0,18.291,0.0,-228.34489663175228,-8.187236095030396,-273.0,0.0,0.0,-0.0,0.0,0.0,10.385,0.0,155.41004999999996,-10.79505,-155.0
t6054,69.01899999999999,0.0,-0.3260869565217391,0.0,0.0,25.259,0.0,295.8096369565218,-12.761549999999998,-377.0,179.50239999999997,0.0,-0.0,0.0,0.0,82.276,891.4134914141414,84.43792929292931,-9.629820707070708,-1228.0,662.722290710332,0.0,-96.25357340350281,0.0,0.0,17.621000000000002,208.00891964969267,-507.98463695652185,-21.113999999999997,-263.0,18.788000000000004,0.0,-0.0,0.0,0.0,9.982999999999999,0.0,127.73707070707069,-7.508070707070707,-149.0
t6055,25.127000000000002,0.27599999999999997,-0.0,0.0,0.0,24.522000000000002,341.478,-19.178262842503457,-6.22473715749657,-366.0,435.26380000000006,0.0,-0.0,0.0,0.0,79.998,983.4024037181124,-301.64772645357675,-3.016477264535768,-1194.0,99.29209762357333,81.46902452872479,-272.2193515554175,0.0,0.0,17.152000000000005,0.0,336.6298392960802,-6.323609892960802,-256.0,18.9192,0.0,-0.0,0.0,0.0,9.715,135.285,-15.803850000000008,-3.1153500000000003,-145.0
t6056,33.821600000000004,0.0,-0.0,0.0,0.0,23.718,330.282,-16.916926048667236,-16.90467395133277,-354.0,312.9288000000001,0.0,-0.0,0.0,0.0,77.519,932.5195515453286,-147.4193151816921,-18.548036363636363,-1157.0,214.82479611130177,0.0,-357.742927026692,0.0,0.0,16.683,232.317,158.04260486672294,-15.124473951332773,-249.0,0.0,0.0,-0.0,0.0,0.0,9.447,131.55299999999997,6.29363636363639,-6.293636363636364,-141.0
t6057,45.614200000000004,0.0,-0.0,0.0,0.0,23.249,323.751,-32.852649999999926,-12.76155,-347.0,59.8142,0.0,-0.0,0.0,0.0,75.97800000000001,1058.022,-57.790552247648385,-2.0236477523516454,-1134.0,369.03708919806047,0.0,-517.9050763020533,0.0,0.0,16.348000000000003,227.652,162.93031374140637,-14.062326637414063,-244.0,77.5752,0.0,-4.565217391304349,0.0,0.0,9.246,128.75400000000002,-72.28711149375806,-0.7228711149375806,-138.0
t6058,59.127500000000005,0.0,-0.3260869565217391,0.0,0.0,22.244000000000003,309.75600000000003,-58.219220835127,-0.58219220835127,-332.0,569.0272999999999,0.0,-0.0,0.0,0.0,72.896,1015.1040000000003,-556.1105000000001,-12.916800000000002,-1088.0,213.4886764193755,1.196,-763.3382067368369,0.0,0.0,15.745000000000003,193.8863016906857,582.9568708351269,-8.93464220835127,-235.0,99.6472,3.8640000000000008,-0.0,0.0,0.0,8.911000000000001,0.0,31.372850000000064,-10.79505,-133.0
t6059,74.0442,0.27599999999999997,-0.3260869565217391,0.0,0.0,22.244000000000003,309.75600000000003,-55.81728086526028,-18.17683217821782,-332.0,28.4706,0.0,-0.0,0.0,0.0,72.829,1014.1709999999999,-17.818217821782056,-10.65238217821782,-1087.0,543.1350913831278,1616.4483873560143,-2466.343027426184,0.0,0.0,15.745000000000003,219.25499999999997,327.87354868704233,-21.113999999999997,-235.0,257.3534,0.0,-0.0,0.0,0.0,8.911000000000001,124.08900000000001,-254.23805,-3.1153500000000003,-133.0
t6060,86.8769,0.27599999999999997,-0.0,0.0,0.0,22.981,320.019,-86.29,-0.8629000000000001,-343.0,102.68480000000001,0.0,-0.0,0.0,0.0,75.308,873.6255855662088,73.11274185231433,-0.7311274185231413,-1124.0,648.4223296308629,2087.5127384135226,-2902.354298773548,0.0,0.0,16.214,225.78599999999997,169.57725814768565,-3.158027418523141,-242.0,157.964,0.0,-0.0,0.0,0.0,9.179000000000002,127.82099999999998,-156.39999999999995,-1.5639999999999996,-137.0
t6061,74.808,0.0,-0.3260869565217391,0.0,0.0,24.320999999999998,338.67900000000003,-64.34926304347825,-10.132650000000002,-363.0,13.712800000000001,0.0,-0.0,0.0,0.0,79.32799999999999,1104.6719999999998,9.336650000000057,-23.049450000000004,-1184.0,458.2570726788653,0.0,-662.0796226788653,0.0,0.0,17.085000000000004,237.91500000000002,212.175,-8.352450000000001,-255.0,172.5226543478262,0.0,-4.565217391304349,0.0,0.0,9.647999999999998,134.35200000000003,-157.16238695652186,-10.79505,-144.0
t6062,72.18380000000002,0.27599999999999997,-0.0,0.0,0.0,25.325999999999997,43.83734096018493,249.138409039815,-12.76155,-378.0,18.667,0.0,-0.0,0.0,0.0,82.54400000000001,1149.4560000000001,-18.482178217821804,-0.18482178217821804,-1232.0,534.9334435261617,3016.9368711173224,-3537.8130120393125,0.0,0.0,17.688000000000002,246.312,2.004419178006839,-16.061721782178218,-264.0,231.912,3.8640000000000008,-0.0,0.0,0.0,10.050000000000002,139.95,-232.66065000000003,-3.11535,-150.0
t6063,80.79400000000001,0.0,-0.3260869565217391,0.0,0.0,25.862,360.13800000000003,-57.573713043478136,-22.8942,-386.0,95.70420000000001,0.0,-0.0,0.0,0.0,84.15199999999999,869.2965657331079,224.06304050316794,-17.215806236275803,-1256.0,431.1616404328024,0.0,-370.4876893455323,0.0,0.0,18.023,250.977,-39.55995108726995,-21.114,-269.0,136.45599999999996,0.0,-4.565217391304349,0.0,0.0,10.251,142.74900000000002,-126.92937637241985,-4.961406236275803,-153.0
t6064,26.6396,0.0,-0.0,0.0,0.0,26.331,366.66900000000004,-13.878049999999996,-12.76155,-393.0,71.45119999999999,0.0,-0.0,0.0,0.0,85.559,1191.441,-63.77150000000009,-7.679700000000001,-1277.0,318.1662603600243,1.196,-218.27404296871998,0.0,0.0,18.291,0.0,169.49768260869573,-15.8769,-273.0,103.34439999999998,3.8640000000000008,-4.565217391304349,0.0,0.0,10.385,144.61499999999998,-91.84813260869562,-10.79505,-155.0
t6065,53.7262,0.27599999999999997,-0.3260869565217391,0.0,0.0,26.398,160.5297994033207,154.94554298303134,-1.549455429830313,-394.0,7.545400000000001,0.0,-0.0,0.0,0.0,85.827,1195.1729999999998,-7.470693069307075,-0.07470693069307076,-1281.0,186.35853848303077,1.196,-99.05022267886498,0.0,0.0,18.358000000000004,255.64199999999997,-83.9142173050286,-4.590098499137243,-274.0,67.3772,3.8640000000000008,-4.565217391304349,0.0,0.0,10.452,145.548,-63.560632608695656,-3.1153500000000003,-156.0
t6066,42.84309999999999,0.27599999999999997,-0.0,0.0,0.0,26.063000000000002,362.937,-30.56543943816603,-12.553660561833903,-389.0,14.513300000000001,0.0,-0.0,0.0,0.0,84.688,1179.3120000000001,-1.6376089542421146,-12.875691045757986,-1264.0,153.18553848303085,3574.176972096249,-3627.311099122941,0.0,0.0,18.157000000000004,252.843,-88.69030837261217,-11.361103083726123,-271.0,20.133576802629886,3.8640000000000008,-0.0,0.0,0.0,10.318000000000001,0.0,120.8933567650203,-1.2089335676502035,-154.0
t6067,40.714600000000004,0.0,-0.0,0.0,0.0,25.46,354.54,-22.35442129709164,-18.36017870290843,-380.0,16.0892,0.0,-0.0,0.0,0.0,82.74500000000002,1105.26821209265,41.78968475489856,-10.892096847548986,-1235.0,111.79410862913969,1.196,-81.19300963538788,0.0,0.0,17.755,247.24500000000003,-13.798448993751823,-17.998649999999998,-265.0,10.258400000000002,0.0,-4.565217391304349,0.0,0.0,10.050000000000002,139.95,-5.636814464055097,-0.05636814464055097,-150.0
t6068,48.141000000000005,0.0,-0.3260869565217391,0.0,0.0,25.594,356.406,-24.920713043478315,-22.8942,-382.0,7.567399999999997,0.0,-0.0,0.0,0.0,83.21400000000001,1106.792389652954,62.82587499351055,-18.39966464646465,-1242.0,149.5425,3137.68187765305,-3236.748751056553,0.0,0.0,17.822000000000003,248.17800000000003,-29.361626596496883,-21.114,-266.0,14.6888,0.0,-0.0,0.0,0.0,10.117,140.883,-8.543535353535358,-6.145264646464646,-151.0
t6069,51.513000000000005,0.27599999999999997,-0.3260869565217391,0.0,0.0,25.46,354.54,-48.20914081526728,-3.25377222821097,-380.0,25.918400000000002,0.0,-0.0,0.0,0.0,82.611,1150.3890000000001,-11.13366818181788,-14.784731818181834,-1233.0,101.59499999999998,1.196,-139.14544007016949,0.0,0.0,17.688000000000002,218.8137714831135,73.59095899708512,-9.73829041002915,-264.0,21.1792,3.8640000000000008,-0.0,0.0,0.0,10.050000000000002,139.95,-14.24814999999996,-10.79505000000001,-150.0
